,filenames,labels
202,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/07AcnePittedScars.jpg,Acne and Rosacea Photos
203,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-51.jpg,Acne and Rosacea Photos
204,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-62.jpg,Acne and Rosacea Photos
205,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-32.jpg,Acne and Rosacea Photos
206,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-10.jpg,Acne and Rosacea Photos
207,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-67.jpg,Acne and Rosacea Photos
208,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-69.jpg,Acne and Rosacea Photos
209,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-72.jpg,Acne and Rosacea Photos
210,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-23.jpg,Acne and Rosacea Photos
211,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-11.jpg,Acne and Rosacea Photos
212,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-50.jpg,Acne and Rosacea Photos
213,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-44.jpg,Acne and Rosacea Photos
214,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/hidradenitis-suppurativa-100.jpg,Acne and Rosacea Photos
215,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-28.jpg,Acne and Rosacea Photos
216,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-37.jpg,Acne and Rosacea Photos
217,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-24.jpg,Acne and Rosacea Photos
218,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-histology-4.jpg,Acne and Rosacea Photos
219,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-infantile-5.jpg,Acne and Rosacea Photos
220,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-42.jpg,Acne and Rosacea Photos
221,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-50.jpg,Acne and Rosacea Photos
222,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-30.jpg,Acne and Rosacea Photos
223,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-23.jpg,Acne and Rosacea Photos
224,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-15.jpg,Acne and Rosacea Photos
225,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-48.jpg,Acne and Rosacea Photos
226,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-1.jpg,Acne and Rosacea Photos
227,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-34.jpg,Acne and Rosacea Photos
228,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-61.jpg,Acne and Rosacea Photos
229,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-21.jpg,Acne and Rosacea Photos
230,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-31.jpg,Acne and Rosacea Photos
231,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-17.jpg,Acne and Rosacea Photos
232,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-infantile-13.jpg,Acne and Rosacea Photos
233,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-scar-9.jpg,Acne and Rosacea Photos
234,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/gram-negative-folliculitis-1.jpg,Acne and Rosacea Photos
235,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-35.jpg,Acne and Rosacea Photos
236,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-56.jpg,Acne and Rosacea Photos
237,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-45.jpg,Acne and Rosacea Photos
238,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-65.jpg,Acne and Rosacea Photos
239,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-20.jpg,Acne and Rosacea Photos
240,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-47.jpg,Acne and Rosacea Photos
241,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-6.jpg,Acne and Rosacea Photos
242,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-12.jpg,Acne and Rosacea Photos
243,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-9.jpg,Acne and Rosacea Photos
244,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-47.jpg,Acne and Rosacea Photos
245,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-25.jpg,Acne and Rosacea Photos
246,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-22.jpg,Acne and Rosacea Photos
247,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-scar-4.jpg,Acne and Rosacea Photos
248,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-67.jpg,Acne and Rosacea Photos
249,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-scar-7.jpg,Acne and Rosacea Photos
250,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-24.jpg,Acne and Rosacea Photos
251,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-74.jpg,Acne and Rosacea Photos
252,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-58.jpg,Acne and Rosacea Photos
253,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-44.jpg,Acne and Rosacea Photos
254,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-7.jpg,Acne and Rosacea Photos
255,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-25.jpg,Acne and Rosacea Photos
256,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/fordyce-spots-6.jpg,Acne and Rosacea Photos
257,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-33.jpg,Acne and Rosacea Photos
258,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/fordyce-spots-2.jpg,Acne and Rosacea Photos
259,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-infantile-3.jpg,Acne and Rosacea Photos
260,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/fordyce-spots-1.jpg,Acne and Rosacea Photos
261,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-4.jpg,Acne and Rosacea Photos
262,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-6.jpg,Acne and Rosacea Photos
263,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-infantile-2.jpg,Acne and Rosacea Photos
264,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/hidradenitis-suppurativa-10.jpg,Acne and Rosacea Photos
265,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-28.jpg,Acne and Rosacea Photos
266,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-62.jpg,Acne and Rosacea Photos
267,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-31.jpg,Acne and Rosacea Photos
268,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-33.jpg,Acne and Rosacea Photos
269,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-20.jpg,Acne and Rosacea Photos
270,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-32.jpg,Acne and Rosacea Photos
271,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-22.jpg,Acne and Rosacea Photos
272,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-14.jpg,Acne and Rosacea Photos
273,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-41.jpg,Acne and Rosacea Photos
274,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-49.jpg,Acne and Rosacea Photos
275,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-12.jpg,Acne and Rosacea Photos
276,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-8.jpg,Acne and Rosacea Photos
277,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-54.jpg,Acne and Rosacea Photos
278,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-7.jpg,Acne and Rosacea Photos
279,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/hidradenitis-suppurativa-103.jpg,Acne and Rosacea Photos
280,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-cystic-97.jpg,Acne and Rosacea Photos
281,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-1.jpg,Acne and Rosacea Photos
282,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-scar-6.jpg,Acne and Rosacea Photos
283,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-infantile-16.jpg,Acne and Rosacea Photos
284,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-37.jpg,Acne and Rosacea Photos
285,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-14.jpg,Acne and Rosacea Photos
286,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-infantile-9.jpg,Acne and Rosacea Photos
287,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-infantile-15.jpg,Acne and Rosacea Photos
288,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-57.jpg,Acne and Rosacea Photos
289,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-infantile-4.jpg,Acne and Rosacea Photos
290,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-10.jpg,Acne and Rosacea Photos
291,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-65.jpg,Acne and Rosacea Photos
292,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-2.jpg,Acne and Rosacea Photos
293,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-histology-3.jpg,Acne and Rosacea Photos
294,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-59.jpg,Acne and Rosacea Photos
295,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-34.jpg,Acne and Rosacea Photos
296,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-28.jpg,Acne and Rosacea Photos
297,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-45.jpg,Acne and Rosacea Photos
298,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-1.jpg,Acne and Rosacea Photos
299,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-infantile-12.jpg,Acne and Rosacea Photos
300,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/hidradenitis-suppurativa-101.jpg,Acne and Rosacea Photos
301,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-19.jpg,Acne and Rosacea Photos
302,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-64.jpg,Acne and Rosacea Photos
303,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-cystic-94.jpg,Acne and Rosacea Photos
304,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-40.jpg,Acne and Rosacea Photos
305,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-scar-2.jpg,Acne and Rosacea Photos
306,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-51.jpg,Acne and Rosacea Photos
307,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-13.jpg,Acne and Rosacea Photos
308,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-17.jpg,Acne and Rosacea Photos
309,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/hidradenitis-suppurativa-1.jpg,Acne and Rosacea Photos
310,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-15.jpg,Acne and Rosacea Photos
311,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-71.jpg,Acne and Rosacea Photos
312,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-40.jpg,Acne and Rosacea Photos
313,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-infantile-14.jpg,Acne and Rosacea Photos
314,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-52.jpg,Acne and Rosacea Photos
315,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-cystic-96.jpg,Acne and Rosacea Photos
316,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-infantile-8.jpg,Acne and Rosacea Photos
317,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-primary-lesion-3.jpg,Acne and Rosacea Photos
318,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-5.jpg,Acne and Rosacea Photos
319,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-9.jpg,Acne and Rosacea Photos
320,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-primary-lesion-4.jpg,Acne and Rosacea Photos
321,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-69.jpg,Acne and Rosacea Photos
322,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-primary-lesion-5.jpg,Acne and Rosacea Photos
323,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-6.jpg,Acne and Rosacea Photos
324,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-8.jpg,Acne and Rosacea Photos
325,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-36.jpg,Acne and Rosacea Photos
326,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-60.jpg,Acne and Rosacea Photos
327,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-68.jpg,Acne and Rosacea Photos
328,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-2.jpg,Acne and Rosacea Photos
329,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-36.jpg,Acne and Rosacea Photos
330,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/anal-Comedones-2.jpg,Acne and Rosacea Photos
331,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-15.jpg,Acne and Rosacea Photos
332,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-21.jpg,Acne and Rosacea Photos
333,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-scar-3.jpg,Acne and Rosacea Photos
334,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-5.jpg,Acne and Rosacea Photos
335,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-48.jpg,Acne and Rosacea Photos
336,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-29.jpg,Acne and Rosacea Photos
337,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-66.jpg,Acne and Rosacea Photos
338,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-52.jpg,Acne and Rosacea Photos
339,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-infantile-11.jpg,Acne and Rosacea Photos
340,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-57.jpg,Acne and Rosacea Photos
341,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-64.jpg,Acne and Rosacea Photos
342,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/fordyce-spots-3.jpg,Acne and Rosacea Photos
343,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-73.jpg,Acne and Rosacea Photos
344,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-primary-lesion-2.jpg,Acne and Rosacea Photos
345,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-63.jpg,Acne and Rosacea Photos
346,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-46.jpg,Acne and Rosacea Photos
347,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-mechanica-1.jpg,Acne and Rosacea Photos
348,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/hidradenitis-Suppurativa-Areola-1.jpg,Acne and Rosacea Photos
349,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-primary-lesion-6.jpg,Acne and Rosacea Photos
350,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-5.jpg,Acne and Rosacea Photos
351,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-16.jpg,Acne and Rosacea Photos
352,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-29.jpg,Acne and Rosacea Photos
353,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-27.jpg,Acne and Rosacea Photos
354,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-12.jpg,Acne and Rosacea Photos
355,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-20.jpg,Acne and Rosacea Photos
356,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-open-comedo-41.jpg,Acne and Rosacea Photos
357,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-cystic-98.jpg,Acne and Rosacea Photos
358,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-29.jpg,Acne and Rosacea Photos
359,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-pustular-38.jpg,Acne and Rosacea Photos
360,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/anal-Comedones-1.jpg,Acne and Rosacea Photos
361,/content/drive/MyDrive/SkinDiseaseClassifier/train/Acne and Rosacea Photos/acne-excoriated-11.jpg,Acne and Rosacea Photos
